Date,MMWR_week,Location,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus
2021-02-26,8,KS,560776,0000,0000,560307,0000
2021-02-26,8,IH2,516471,0000,0000,514410,0000
2021-02-26,8,MH,10745,0000,0000,10737,0000
2021-02-26,8,KY,945168,0000,0000,944880,0000
2021-02-26,8,NJ,1943116,0000,0000,1941262,0000
2021-02-26,8,MT,260990,0000,0000,260739,0000
2021-02-26,8,MN,1261762,0000,0000,1261064,0000
2021-02-26,8,NC,2284698,0000,0000,2283124,0000
2021-02-26,8,NV,642562,0000,0000,642378,0000
2021-02-26,8,ID,367113,0000,0000,367110,0000
2021-02-26,8,DE,203745,0000,0000,203679,0000
2021-02-26,8,WY,145577,0000,0000,145532,0000
2021-02-26,8,AK,254334,0000,0000,253128,0000
2021-02-26,8,NE,442310,0000,0000,441877,0000
2021-02-26,8,DC,176044,0000,0000,176032,0000
2021-02-26,8,UT,662575,0000,0000,662026,0000
2021-02-26,8,RI,234889,0000,0000,234777,0000
2021-02-26,8,US,70454064,0000,0000,70398417,0000
2021-02-26,8,CT,954153,0000,0000,953085,0000
2021-02-26,8,MO,1213449,0000,0000,1213016,0000
2021-02-26,8,MP,17819,0000,0000,17814,0000
2021-02-26,8,AL,893859,0000,0000,893628,0000
2021-02-26,8,OR,927860,0000,0000,926629,0000
2021-02-26,8,NY,3955191,0000,0000,3953742,0000
2021-02-26,8,TN,1257333,0000,0000,1257146,0000
2021-02-26,8,HI,359108,0000,0000,358912,0000
2021-02-26,8,SD,259553,0000,0000,259250,0000
2021-02-26,8,CA,8310945,0000,0000,8306847,0000
2021-02-26,8,AR,597990,0000,0000,597791,0000
2021-02-26,8,VT,151538,0000,0000,151426,0000
2021-02-25,8,CA,8064121,0000,0000,8060175,0000
2021-02-25,8,WA,1562425,0000,0000,1561620,0000
2021-02-25,8,NC,2210412,0000,0000,2208861,0000
2021-02-25,8,OH,2351582,0000,0000,2350535,0000
2021-02-25,8,NH,291248,0000,0000,290719,0000
2021-02-25,8,OR,889531,0000,0000,888349,0000
2021-02-25,8,DC,173030,0000,0000,173018,0000
2021-02-25,8,MS,525981,0000,0000,525886,0000
2021-02-25,8,VI,17778,0000,0000,17766,0000
2021-02-25,8,TX,5107257,0000,0000,5090730,0000
2021-02-25,8,MP,17473,0000,0000,17468,0000
2021-02-25,8,FL,4605201,0000,0000,4601794,0000
2021-02-25,8,VA2,2077586,0000,0000,2077569,0000
2021-02-25,8,WI,1314188,0000,0000,1313665,0000
2021-02-25,8,MI,2103114,0000,0000,2102657,0000
2021-02-25,8,KS,542433,0000,0000,541974,0000
2021-02-25,8,GA,1961849,0000,0000,1961328,0000
2021-02-25,8,HI,348897,0000,0000,348707,0000
2021-02-25,8,WV,485535,0000,0000,485093,0000
2021-02-25,8,AL,864757,0000,0000,864529,0000
2021-02-25,8,FM,13320,0000,0000,13316,0000
2021-02-25,8,MA,1576657,0000,0000,1575710,0000
2021-02-25,8,DE,195534,0000,0000,195469,0000
2021-02-25,8,AK,249559,0000,0000,248436,0000
2021-02-25,8,IH2,488731,0000,0000,487043,0000
2021-02-25,8,WY,141545,0000,0000,141504,0000
2021-02-25,8,PR,510041,0000,0000,509885,0000
2021-02-25,8,KY,907836,0000,0000,907558,0000
2021-02-25,8,IN,1459296,0000,0000,1459002,0000
2021-02-25,8,OK,967522,0000,0000,967096,0000
2021-02-25,8,VT,147828,0000,0000,147720,0000
2021-02-25,8,DD2,907189,0000,0000,906957,0000
2021-02-25,8,SC,997874,0000,0000,996954,0000
2021-02-25,8,NE,422419,0000,0000,421998,0000
2021-02-25,8,AZ,1607544,0000,0000,1605824,0000
2021-02-25,8,UT,662012,0000,0000,661463,0000
2021-02-25,8,PA,2489919,0000,0000,2488264,0000
2021-02-25,8,BP2,55100,0000,0000,55097,0000
2021-02-25,8,AR,572553,0000,0000,572358,0000
2021-02-25,8,VA,1848774,0000,0000,1847511,0000
2021-02-25,8,GU,52661,0000,0000,52644,0000
2021-02-25,8,AS,19739,0000,0000,19487,0000
2021-02-25,8,CT,925946,0000,0000,924894,0000
2021-02-25,8,NV,622189,0000,0000,622008,0000
2021-02-25,8,IL,2519447,0000,0000,2517791,0000
2021-02-25,8,NM,634845,0000,0000,633445,0000
2021-02-25,8,SD,250216,0000,0000,249922,0000
2021-02-25,8,RI,226694,0000,0000,226583,0000
2021-02-25,8,ND,203911,0000,0000,203692,0000
2021-02-25,8,US,68274117,0000,0000,68220479,0000
2021-02-25,8,ME,305397,0000,0000,305246,0000
2021-02-25,8,MT,252295,0000,0000,252054,0000
2021-02-25,8,LA,943419,0000,0000,943271,0000
2021-02-25,8,MN,1218799,0000,0000,1218127,0000
2021-02-25,8,ID,356987,0000,0000,356985,0000
2021-02-25,8,MD,1199143,0000,0000,1198757,0000
2021-02-25,8,MO,1167787,0000,0000,1167370,0000
2021-02-25,8,IA,631160,0000,0000,630647,0000
2021-02-25,8,TN,1210159,0000,0000,1209981,0000
2021-02-25,8,LTC,6817460,0000,0000,0000,0000
2021-02-25,8,NJ,1866378,0000,0000,1864610,0000
2021-02-25,8,RP,8111,0000,0000,8111,0000
2021-02-25,8,CO,1294236,0000,0000,1293794,0000
2021-02-25,8,NY,3879303,0000,0000,3877891,0000
2021-02-25,8,MH,10360,0000,0000,10352,0000
2021-02-24,8,AR,554466,0000,0000,554274,0000
2021-02-24,8,OK,935457,0000,0000,935051,0000
2021-02-24,8,US,66464947,0000,0000,66413134,0000
2021-02-24,8,PR,495114,0000,0000,494958,0000
2021-02-24,8,MS,525462,0000,0000,525367,0000
2021-02-24,8,MD,1159983,0000,0000,1159620,0000
2021-02-24,8,DE,189836,0000,0000,189771,0000
2021-02-24,8,LA,920794,0000,0000,920654,0000
2021-02-24,8,DD2,887011,0000,0000,886795,0000
2021-02-24,8,FM,12999,0000,0000,12995,0000
2021-02-24,8,MN,1189101,0000,0000,1188452,0000
2021-02-24,8,RP,7073,0000,0000,7073,0000
2021-02-24,8,CA,7876011,0000,0000,7872193,0000
2021-02-24,8,BP2,53728,0000,0000,53725,0000
2021-02-24,8,TN,1175995,0000,0000,1175820,0000
2021-02-24,8,NC,2164489,0000,0000,2162946,0000
2021-02-24,8,ND,199813,0000,0000,199605,0000
2021-02-24,8,MO,1137233,0000,0000,1136824,0000
2021-02-24,8,MT,246626,0000,0000,246395,0000
2021-02-24,8,OR,865750,0000,0000,864609,0000
2021-02-24,8,VT,144970,0000,0000,144862,0000
2021-02-24,8,AS,19739,0000,0000,19487,0000
2021-02-24,8,VI,17447,0000,0000,17435,0000
2021-02-24,8,CO,1268302,0000,0000,1267882,0000
2021-02-24,8,OH,2288128,0000,0000,2287119,0000
2021-02-24,8,KY,874840,0000,0000,874567,0000
2021-02-24,8,WV,474477,0000,0000,474040,0000
2021-02-24,8,HI,339771,0000,0000,339590,0000
2021-02-24,8,MI,2044496,0000,0000,2044057,0000
2021-02-24,8,NM,618666,0000,0000,617383,0000
2021-02-24,8,WA,1514416,0000,0000,1513632,0000
2021-02-24,8,WI,1282723,0000,0000,1282211,0000
2021-02-24,8,IH2,468627,0000,0000,467164,0000
2021-02-24,8,VA,1803505,0000,0000,1802290,0000
2021-02-24,8,IA,621717,0000,0000,621204,0000
2021-02-24,8,AK,243650,0000,0000,242559,0000
2021-02-24,8,AZ,1555942,0000,0000,1554412,0000
2021-02-24,8,MA,1533534,0000,0000,1532614,0000
2021-02-24,8,SC,973703,0000,0000,972796,0000
2021-02-24,8,MH,9995,0000,0000,9987,0000
2021-02-24,8,MP,17074,0000,0000,17069,0000
2021-02-24,8,ID,346534,0000,0000,346532,0000
2021-02-24,8,WY,136366,0000,0000,136325,0000
2021-02-24,8,NV,606821,0000,0000,606642,0000
2021-02-24,8,UT,629173,0000,0000,628635,0000
2021-02-24,8,NH,282235,0000,0000,281710,0000
2021-02-24,8,AL,839703,0000,0000,839483,0000
2021-02-24,8,RI,218499,0000,0000,218391,0000
2021-02-24,8,IL,2461385,0000,0000,2459774,0000
2021-02-24,8,DC,170343,0000,0000,170331,0000
2021-02-24,8,VA2,2035752,0000,0000,2035735,0000
2021-02-24,8,KS,530904,0000,0000,530453,0000
2021-02-24,8,NJ,1803596,0000,0000,1801904,0000
2021-02-24,8,PA,2425429,0000,0000,2423826,0000
2021-02-24,8,CT,912033,0000,0000,910992,0000
2021-02-24,8,IN,1361053,0000,0000,1360773,0000
2021-02-24,8,ME,305362,0000,0000,305213,0000
2021-02-24,8,LTC,6724310,0000,0000,0000,0000
2021-02-24,8,TX,4923960,0000,0000,4908088,0000
2021-02-24,8,NY,3821059,0000,0000,3819687,0000
2021-02-24,8,GA,1919262,0000,0000,1918753,0000
2021-02-24,8,NE,405896,0000,0000,405486,0000
2021-02-24,8,GU,51514,0000,0000,51498,0000
2021-02-24,8,SD,242710,0000,0000,242424,0000
2021-02-24,8,FL,4502702,0000,0000,4499315,0000
2021-02-23,8,MA,1500077,0000,0000,1499183,0000
2021-02-23,8,TN,1139836,0000,0000,1139665,0000
2021-02-23,8,UT,611048,0000,0000,610529,0000
2021-02-23,8,OR,864960,0000,0000,863824,0000
2021-02-23,8,ME,299427,0000,0000,299280,0000
2021-02-23,8,MT,243015,0000,0000,242793,0000
2021-02-23,8,WI,1259647,0000,0000,1259141,0000
2021-02-23,8,IL,2416034,0000,0000,2414459,0000
2021-02-23,8,SD,237230,0000,0000,236946,0000
2021-02-23,8,SC,941136,0000,0000,940243,0000
2021-02-23,8,PR,480439,0000,0000,480285,0000
2021-02-23,8,VA,1765927,0000,0000,1764750,0000
2021-02-23,8,WA,1493572,0000,0000,1492797,0000
2021-02-23,8,FL,4406005,0000,0000,4402633,0000
2021-02-23,8,MN,1170259,0000,0000,1169612,0000
2021-02-23,8,AZ,1525794,0000,0000,1524293,0000
2021-02-23,8,RI,211660,0000,0000,211555,0000
2021-02-23,8,AK,239927,0000,0000,238872,0000
2021-02-23,8,TX,4800286,0000,0000,4784638,0000
2021-02-23,8,CA,7728120,0000,0000,7724412,0000
2021-02-23,8,KS,517379,0000,0000,516932,0000
2021-02-23,8,HI,333599,0000,0000,333420,0000
2021-02-23,8,MH,9462,0000,0000,9454,0000
2021-02-23,8,ID,340444,0000,0000,340442,0000
2021-02-23,8,CO,1233466,0000,0000,1233054,0000
2021-02-23,8,IA,614928,0000,0000,614420,0000
2021-02-23,8,LA,907334,0000,0000,907207,0000
2021-02-23,8,MD,1132483,0000,0000,1132128,0000
2021-02-23,8,WY,136163,0000,0000,136122,0000
2021-02-23,8,DC,166724,0000,0000,166713,0000
2021-02-23,8,AL,815108,0000,0000,814893,0000
2021-02-23,8,MP,16382,0000,0000,16377,0000
2021-02-23,8,NJ,1759059,0000,0000,1757421,0000
2021-02-23,8,NC,2118218,0000,0000,2116687,0000
2021-02-23,8,CT,892882,0000,0000,891856,0000
2021-02-23,8,WV,470643,0000,0000,470207,0000
2021-02-23,8,VT,144085,0000,0000,143978,0000
2021-02-23,8,IH2,455371,0000,0000,453973,0000
2021-02-23,8,BP2,52743,0000,0000,52740,0000
2021-02-23,8,LTC,6627820,0000,0000,0000,0000
2021-02-23,8,FM,12196,0000,0000,12192,0000
2021-02-23,8,VI,16893,0000,0000,16881,0000
2021-02-23,8,NY,3772702,0000,0000,3771365,0000
2021-02-23,8,PA,2381079,0000,0000,2379510,0000
2021-02-23,8,NM,612496,0000,0000,611267,0000
2021-02-23,8,AR,540192,0000,0000,540003,0000
2021-02-23,8,US,65032083,0000,0000,64981269,0000
2021-02-23,8,DE,186619,0000,0000,186554,0000
2021-02-23,8,IN,1298877,0000,0000,1298610,0000
2021-02-23,8,RP,7073,0000,0000,7073,0000
2021-02-23,8,GU,50500,0000,0000,50484,0000
2021-02-23,8,VA2,2002806,0000,0000,2002790,0000
2021-02-23,8,KY,851440,0000,0000,851174,0000
2021-02-23,8,MO,1110913,0000,0000,1110515,0000
2021-02-23,8,OH,2228732,0000,0000,2227738,0000
2021-02-23,8,MS,505655,0000,0000,505563,0000
2021-02-23,8,NH,274267,0000,0000,273751,0000
2021-02-23,8,ND,196576,0000,0000,196375,0000
2021-02-23,8,OK,906583,0000,0000,906205,0000
2021-02-23,8,DD2,868322,0000,0000,868122,0000
2021-02-23,8,NV,598423,0000,0000,598244,0000
2021-02-23,8,NE,392756,0000,0000,392354,0000
2021-02-23,8,MI,1985511,0000,0000,1985083,0000
2021-02-23,8,AS,18816,0000,0000,18600,0000
2021-02-23,8,GA,1880429,0000,0000,1879925,0000
2021-02-22,8,MA,1468992,0000,0000,1468135,0000
2021-02-22,8,NH,267893,0000,0000,267391,0000
2021-02-22,8,UT,610874,0000,0000,610355,0000
2021-02-22,8,WA,1479352,0000,0000,1478595,0000
2021-02-22,8,GA,1873683,0000,0000,1873187,0000
2021-02-22,8,CO,1231699,0000,0000,1231292,0000
2021-02-22,8,GU,49587,0000,0000,49576,0000
2021-02-22,8,KY,839508,0000,0000,839247,0000
2021-02-22,8,OR,844210,0000,0000,843120,0000
2021-02-22,8,LA,903226,0000,0000,903099,0000
2021-02-22,8,NC,2105120,0000,0000,2103595,0000
2021-02-22,8,ND,196365,0000,0000,196164,0000
2021-02-22,8,WY,135635,0000,0000,135594,0000
2021-02-22,8,DC,164207,0000,0000,164196,0000
2021-02-22,8,OH,2196607,0000,0000,2195644,0000
2021-02-22,8,WI,1252322,0000,0000,1251816,0000
2021-02-22,8,FL,4390626,0000,0000,4387254,0000
2021-02-22,8,IH2,441876,0000,0000,440597,0000
2021-02-22,8,NV,586518,0000,0000,586344,0000
2021-02-22,8,DD2,865896,0000,0000,865705,0000
2021-02-22,8,MP,16091,0000,0000,16086,0000
2021-02-22,8,ME,297116,0000,0000,296974,0000
2021-02-22,8,IA,611188,0000,0000,610684,0000
2021-02-22,8,NY,3711664,0000,0000,3710359,0000
2021-02-22,8,VI,16187,0000,0000,16176,0000
2021-02-22,8,KS,514728,0000,0000,514285,0000
2021-02-22,8,IL,2354395,0000,0000,2352876,0000
2021-02-22,8,VT,141436,0000,0000,141330,0000
2021-02-22,8,CT,882777,0000,0000,881759,0000
2021-02-22,8,TN,1130834,0000,0000,1130663,0000
2021-02-22,8,IN,1292340,0000,0000,1292075,0000
2021-02-22,8,MI,1972201,0000,0000,1971777,0000
2021-02-22,8,RP,6314,0000,0000,6314,0000
2021-02-22,8,BP2,52347,0000,0000,52344,0000
2021-02-22,8,WV,465593,0000,0000,465159,0000
2021-02-22,8,AK,238279,0000,0000,237233,0000
2021-02-22,8,AR,535413,0000,0000,535227,0000
2021-02-22,8,MS,499055,0000,0000,498963,0000
2021-02-22,8,US,64177474,0000,0000,64127983,0000
2021-02-22,8,HI,331321,0000,0000,331145,0000
2021-02-22,8,VA2,1957142,0000,0000,1957130,0000
2021-02-22,8,LTC,6579236,0000,0000,0000,0000
2021-02-22,8,CA,7604725,0000,0000,7601090,0000
2021-02-22,8,AL,793614,0000,0000,793405,0000
2021-02-22,8,AZ,1506572,0000,0000,1505143,0000
2021-02-22,8,MN,1138309,0000,0000,1137672,0000
2021-02-22,8,NJ,1711610,0000,0000,1710083,0000
2021-02-22,8,MD,1111529,0000,0000,1111197,0000
2021-02-22,8,RI,206034,0000,0000,205931,0000
2021-02-22,8,DE,183901,0000,0000,183836,0000
2021-02-22,8,SC,932588,0000,0000,931696,0000
2021-02-22,8,FM,12196,0000,0000,12192,0000
2021-02-22,8,NM,604732,0000,0000,603623,0000
2021-02-22,8,PA,2358058,0000,0000,2356509,0000
2021-02-22,8,MT,240814,0000,0000,240604,0000
2021-02-22,8,MO,1103908,0000,0000,1103510,0000
2021-02-22,8,NE,380648,0000,0000,380250,0000
2021-02-22,8,TX,4711180,0000,0000,4696030,0000
2021-02-22,8,MH,8926,0000,0000,8918,0000
2021-02-22,8,ID,336243,0000,0000,336241,0000
2021-02-22,8,AS,18816,0000,0000,18600,0000
2021-02-22,8,SD,235964,0000,0000,235689,0000
2021-02-22,8,PR,476647,0000,0000,476493,0000
2021-02-22,8,OK,891227,0000,0000,890861,0000
2021-02-22,8,VA,1735451,0000,0000,1734310,0000
2021-02-21,8,IH2,426034,0000,0000,424981,0000
2021-02-21,8,MD,1087762,0000,0000,1087444,0000
2021-02-21,8,TN,1117120,0000,0000,1116950,0000
2021-02-21,8,DC,162674,0000,0000,162664,0000
2021-02-21,8,VT,137144,0000,0000,137040,0000
2021-02-21,8,MI,1933648,0000,0000,1933231,0000
2021-02-21,8,OK,865961,0000,0000,865612,0000
2021-02-21,8,KY,824007,0000,0000,823753,0000
2021-02-21,8,NH,260809,0000,0000,260315,0000
2021-02-21,8,LTC,6519848,0000,0000,0000,0000
2021-02-21,8,DE,180940,0000,0000,180875,0000
2021-02-21,8,TX,4673868,0000,0000,4658947,0000
2021-02-21,8,FM,12196,0000,0000,12192,0000
2021-02-21,8,WI,1230619,0000,0000,1230123,0000
2021-02-21,8,IN,1269839,0000,0000,1269579,0000
2021-02-21,8,ID,326336,0000,0000,326334,0000
2021-02-21,8,KS,509332,0000,0000,508908,0000
2021-02-21,8,IL,2339546,0000,0000,2338039,0000
2021-02-21,8,SC,910669,0000,0000,909783,0000
2021-02-21,8,CO,1202161,0000,0000,1201774,0000
2021-02-21,8,MS,491117,0000,0000,491025,0000
2021-02-21,8,OR,821720,0000,0000,820670,0000
2021-02-21,8,MP,15922,0000,0000,15917,0000
2021-02-21,8,AK,235141,0000,0000,234129,0000
2021-02-21,8,DD2,854728,0000,0000,854545,0000
2021-02-21,8,NV,569810,0000,0000,569642,0000
2021-02-21,8,RP,6314,0000,0000,6314,0000
2021-02-21,8,NC,2068505,0000,0000,2066988,0000
2021-02-21,8,AS,18778,0000,0000,18564,0000
2021-02-21,8,SD,232725,0000,0000,232472,0000
2021-02-21,8,OH,2140688,0000,0000,2139769,0000
2021-02-21,8,WA,1444507,0000,0000,1443782,0000
2021-02-21,8,VI,16123,0000,0000,16112,0000
2021-02-21,8,WV,463513,0000,0000,463080,0000
2021-02-21,8,HI,322966,0000,0000,322795,0000
2021-02-21,8,UT,610580,0000,0000,610061,0000
2021-02-21,8,NJ,1689031,0000,0000,1687558,0000
2021-02-21,8,MT,237099,0000,0000,236902,0000
2021-02-21,8,RI,198626,0000,0000,198525,0000
2021-02-21,8,NE,372655,0000,0000,372260,0000
2021-02-21,8,CA,7453468,0000,0000,7449941,0000
2021-02-21,8,WY,129470,0000,0000,129431,0000
2021-02-21,8,CT,860534,0000,0000,859525,0000
2021-02-21,8,GU,48479,0000,0000,48468,0000
2021-02-21,8,MH,8716,0000,0000,8708,0000
2021-02-21,8,ND,194406,0000,0000,194232,0000
2021-02-21,8,IA,599489,0000,0000,598997,0000
2021-02-21,8,US,63090634,0000,0000,63042389,0000
2021-02-21,8,BP2,52266,0000,0000,52263,0000
2021-02-21,8,MO,1083721,0000,0000,1083326,0000
2021-02-21,8,ME,268693,0000,0000,268558,0000
2021-02-21,8,NM,595951,0000,0000,594936,0000
2021-02-21,8,FL,4387051,0000,0000,4383679,0000
2021-02-21,8,NY,3621973,0000,0000,3620726,0000
2021-02-21,8,VA,1705294,0000,0000,1704182,0000
2021-02-21,8,MA,1426512,0000,0000,1425708,0000
2021-02-21,8,PA,2306828,0000,0000,2305382,0000
2021-02-21,8,GA,1850856,0000,0000,1850364,0000
2021-02-21,8,AL,788613,0000,0000,788407,0000
2021-02-21,8,MN,1136840,0000,0000,1136203,0000
2021-02-21,8,PR,476475,0000,0000,476321,0000
2021-02-21,8,AR,528467,0000,0000,528282,0000
2021-02-21,8,LA,894519,0000,0000,894394,0000
2021-02-21,8,VA2,1911289,0000,0000,1911280,0000
2021-02-21,8,AZ,1469676,0000,0000,1468354,0000
2021-02-20,7,NV,555742,0000,0000,555580,0000
2021-02-20,7,BP2,51072,0000,0000,51069,0000
2021-02-20,7,LTC,6399010,0000,0000,0000,0000
2021-02-20,7,MA,1375439,0000,0000,1374695,0000
2021-02-20,7,PA,2231800,0000,0000,2230412,0000
2021-02-20,7,CT,847820,0000,0000,846814,0000
2021-02-20,7,WA,1407229,0000,0000,1406549,0000
2021-02-20,7,PR,463527,0000,0000,463374,0000
2021-02-20,7,AR,520904,0000,0000,520721,0000
2021-02-20,7,AK,227403,0000,0000,226470,0000
2021-02-20,7,KS,488738,0000,0000,488331,0000
2021-02-20,7,RI,190896,0000,0000,190800,0000
2021-02-20,7,MN,1097316,0000,0000,1096703,0000
2021-02-20,7,AL,776936,0000,0000,776734,0000
2021-02-20,7,WY,129060,0000,0000,129025,0000
2021-02-20,7,GU,48387,0000,0000,48376,0000
2021-02-20,7,LA,877683,0000,0000,877563,0000
2021-02-20,7,NJ,1648599,0000,0000,1647204,0000
2021-02-20,7,CA,7201713,0000,0000,7198349,0000
2021-02-20,7,OR,794779,0000,0000,793768,0000
2021-02-20,7,MT,228890,0000,0000,228707,0000
2021-02-20,7,MP,15525,0000,0000,15520,0000
2021-02-20,7,FL,4205898,0000,0000,4202554,0000
2021-02-20,7,IA,577374,0000,0000,576894,0000
2021-02-20,7,ND,188496,0000,0000,188332,0000
2021-02-20,7,DD2,830843,0000,0000,830665,0000
2021-02-20,7,SD,225848,0000,0000,225600,0000
2021-02-20,7,NC,2008811,0000,0000,2007303,0000
2021-02-20,7,US,61289500,0000,0000,61242467,0000
2021-02-20,7,MO,1042872,0000,0000,1042488,0000
2021-02-20,7,MD,1054467,0000,0000,1054160,0000
2021-02-20,7,VA2,1862965,0000,0000,1862957,0000
2021-02-20,7,UT,610074,0000,0000,609555,0000
2021-02-20,7,IL,2261482,0000,0000,2260015,0000
2021-02-20,7,OK,830903,0000,0000,830570,0000
2021-02-20,7,IH2,412073,0000,0000,411072,0000
2021-02-20,7,TN,1097826,0000,0000,1097661,0000
2021-02-20,7,HI,312730,0000,0000,312560,0000
2021-02-20,7,NM,578916,0000,0000,577936,0000
2021-02-20,7,MS,481424,0000,0000,481334,0000
2021-02-20,7,ME,268322,0000,0000,268188,0000
2021-02-20,7,KY,796952,0000,0000,796705,0000
2021-02-20,7,NH,250296,0000,0000,249807,0000
2021-02-20,7,VI,15826,0000,0000,15815,0000
2021-02-20,7,DE,180600,0000,0000,180535,0000
2021-02-20,7,RP,6025,0000,0000,6025,0000
2021-02-20,7,CO,1167895,0000,0000,1167518,0000
2021-02-20,7,AZ,1425295,0000,0000,1424004,0000
2021-02-20,7,IN,1234416,0000,0000,1234162,0000
2021-02-20,7,MI,1884038,0000,0000,1883630,0000
2021-02-20,7,SC,879776,0000,0000,878903,0000
2021-02-20,7,MH,7733,0000,0000,7725,0000
2021-02-20,7,FM,11590,0000,0000,11586,0000
2021-02-20,7,NE,360582,0000,0000,360193,0000
2021-02-20,7,VT,132112,0000,0000,132010,0000
2021-02-20,7,AS,17740,0000,0000,17551,0000
2021-02-20,7,NY,3535997,0000,0000,3534802,0000
2021-02-20,7,ID,313466,0000,0000,313464,0000
2021-02-20,7,GA,1786755,0000,0000,1786270,0000
2021-02-20,7,OH,2066995,0000,0000,2066105,0000
2021-02-20,7,VA,1671217,0000,0000,1670132,0000
2021-02-20,7,TX,4614697,0000,0000,4599945,0000
2021-02-20,7,DC,159640,0000,0000,159634,0000
2021-02-20,7,WI,1188631,0000,0000,1188146,0000
2021-02-20,7,WV,458087,0000,0000,457660,0000
2021-02-19,7,AL,739132,0000,0000,738935,0000
2021-02-19,7,CA,6964603,0000,0000,6961379,0000
2021-02-19,7,GA,1720789,0000,0000,1720321,0000
2021-02-19,7,AZ,1376405,0000,0000,1375167,0000
2021-02-19,7,RP,5727,0000,0000,5727,0000
2021-02-19,7,IA,552706,0000,0000,552238,0000
2021-02-19,7,ID,304647,0000,0000,304646,0000
2021-02-19,7,DC,157111,0000,0000,157105,0000
2021-02-19,7,LA,859565,0000,0000,859453,0000
2021-02-19,7,WA,1362197,0000,0000,1361534,0000
2021-02-19,7,VI,14851,0000,0000,14841,0000
2021-02-19,7,RI,181725,0000,0000,181635,0000
2021-02-19,7,MH,7417,0000,0000,7411,0000
2021-02-19,7,IN,1194094,0000,0000,1193842,0000
2021-02-19,7,HI,301369,0000,0000,301207,0000
2021-02-19,7,KS,466718,0000,0000,466319,0000
2021-02-19,7,TN,1083579,0000,0000,1083414,0000
2021-02-19,7,WY,124310,0000,0000,124275,0000
2021-02-19,7,WV,440614,0000,0000,440195,0000
2021-02-19,7,IH2,407039,0000,0000,406045,0000
2021-02-19,7,MN,1051784,0000,0000,1051194,0000
2021-02-19,7,AS,16269,0000,0000,16116,0000
2021-02-19,7,MP,15525,0000,0000,15520,0000
2021-02-19,7,IL,2174539,0000,0000,2173101,0000
2021-02-19,7,MA,1316402,0000,0000,1315707,0000
2021-02-19,7,VT,127619,0000,0000,127519,0000
2021-02-19,7,MS,474304,0000,0000,474214,0000
2021-02-19,7,NV,522332,0000,0000,522185,0000
2021-02-19,7,MI,1833886,0000,0000,1833482,0000
2021-02-19,7,AK,216223,0000,0000,215340,0000
2021-02-19,7,FM,11590,0000,0000,11586,0000
2021-02-19,7,WI,1137395,0000,0000,1136939,0000
2021-02-19,7,DE,175305,0000,0000,175241,0000
2021-02-19,7,FL,4198451,0000,0000,4195107,0000
2021-02-19,7,OR,767637,0000,0000,766667,0000
2021-02-19,7,UT,584648,0000,0000,584153,0000
2021-02-19,7,NE,347754,0000,0000,347368,0000
2021-02-19,7,MO,1014248,0000,0000,1013897,0000
2021-02-19,7,NY,3447521,0000,0000,3446372,0000
2021-02-19,7,NH,241386,0000,0000,240907,0000
2021-02-19,7,DD2,810065,0000,0000,809891,0000
2021-02-19,7,MD,1011323,0000,0000,1011024,0000
2021-02-19,7,KY,779109,0000,0000,778868,0000
2021-02-19,7,GU,46897,0000,0000,46887,0000
2021-02-19,7,AR,517271,0000,0000,517088,0000
2021-02-19,7,VA2,1815046,0000,0000,1815038,0000
